Date,cash,shares_a,shares_b,position,equity,costs,price_a,price_b,returns
2023-02-09,99041.87939161518,0.0,0.0,0,99041.87939161518,0.0,54.10441589355469,155.10731506347656,0.0
2023-02-10,99041.87939161518,0.0,0.0,0,99041.87939161518,0.0,54.10441589355469,158.177490234375,0.0
2023-02-13,99041.87939161518,0.0,0.0,0,99041.87939161518,0.0,54.99375915527344,159.58689880371094,0.0
2023-02-14,99041.87939161518,0.0,0.0,0,99041.87939161518,0.0,54.077186584472656,157.79148864746094,0.0
2023-02-15,99041.87939161518,0.0,0.0,0,99041.87939161518,0.0,54.077186584472656,158.00689697265625,0.0
2023-02-16,99041.87939161518,0.0,0.0,0,99041.87939161518,0.0,53.74142074584961,157.5580596923828,0.0
2023-02-17,99041.87939161518,0.0,0.0,0,99041.87939161518,0.0,54.55816268920898,158.24928283691406,0.0
2023-02-21,99041.87939161518,0.0,0.0,0,99041.87939161518,0.0,54.267765045166016,158.1595458984375,0.0
2023-02-22,99041.87939161518,0.0,0.0,0,99041.87939161518,0.0,54.43111038208008,158.1056671142578,0.0
2023-02-23,99041.87939161518,0.0,0.0,0,99041.87939161518,0.0,54.53093338012695,158.27622985839844,0.0
2023-02-24,99041.87939161518,0.0,0.0,0,99041.87939161518,0.0,54.3040657043457,157.96202087402344,0.0
2023-02-27,99041.87939161518,0.0,0.0,0,99041.87939161518,0.0,54.285911560058594,157.9171600341797,0.0
2023-02-28,99041.87939161518,0.0,0.0,0,99041.87939161518,0.0,54.00459671020508,155.78060913085938,0.0
2023-03-01,99041.87939161518,0.0,0.0,0,99041.87939161518,0.0,53.41472625732422,153.80563354492188,0.0
2023-03-02,99041.87939161518,0.0,0.0,0,99041.87939161518,0.0,54.19517135620117,156.64352416992188,0.0
2023-03-03,99041.87939161518,0.0,0.0,0,99041.87939161518,0.0,53.94107055664063,156.48985290527344,0.0
2023-03-06,99041.87939161518,0.0,0.0,0,99041.87939161518,0.0,54.77596282958984,156.80616760253906,0.0
2023-03-07,99041.87939161518,0.0,0.0,0,99041.87939161518,0.0,54.45833206176758,156.0289306640625,0.0
2023-03-08,99041.87939161518,0.0,0.0,0,99041.87939161518,0.0,54.48556518554688,156.4536895751953,0.0
2023-03-09,99041.87939161518,0.0,0.0,0,99041.87939161518,0.0,53.95922088623047,155.26974487304688,0.0
2023-03-10,99041.87939161518,0.0,0.0,0,99041.87939161518,0.0,53.73235321044922,155.47760009765625,0.0
2023-03-13,99041.87939161518,0.0,0.0,0,99041.87939161518,0.0,54.27683639526367,156.99595642089844,0.0
2023-03-14,99041.87939161518,0.0,0.0,0,99041.87939161518,0.0,54.47648620605469,156.8332977294922,0.0
2023-03-15,99041.87939161518,0.0,0.0,0,99041.87939161518,0.0,54.83948516845703,159.63499450683594,0.0
2023-03-16,99041.87939161518,0.0,0.0,0,99041.87939161518,0.0,55.14125061035156,159.52658081054688,0.0
2023-03-17,99041.87939161518,0.0,0.0,0,99041.87939161518,0.0,54.88520050048828,158.27931213378906,0.0
2023-03-20,99041.87939161518,0.0,0.0,0,99041.87939161518,0.0,55.41558837890625,160.5026397705078,0.0
2023-03-21,99041.87939161518,0.0,0.0,0,99041.87939161518,0.0,55.1595344543457,160.88223266601562,0.0
2023-03-22,99041.87939161518,0.0,0.0,0,99041.87939161518,0.0,54.912635803222656,159.52658081054688,0.0
2023-03-23,99041.87939161518,0.0,0.0,0,99041.87939161518,0.0,54.793758392333984,158.7493133544922,0.0
2023-03-24,99041.87939161518,0.0,0.0,0,99041.87939161518,0.0,55.68992614746094,161.85830688476562,0.0
2023-03-27,99041.87939161518,0.0,0.0,0,99041.87939161518,0.0,56.10141754150391,162.2198486328125,0.0
2023-03-28,99041.87939161518,0.0,0.0,0,99041.87939161518,0.0,56.165435791015625,162.1656036376953,0.0
2023-03-29,99041.87939161518,0.0,0.0,0,99041.87939161518,0.0,56.56779479980469,163.28627014160156,0.0
2023-03-30,99041.87939161518,0.0,0.0,0,99041.87939161518,0.0,56.55863952636719,163.43089294433594,0.0
2023-03-31,99041.87939161518,0.0,0.0,0,99041.87939161518,0.0,56.72325134277344,164.75946044921875,0.0
2023-04-03,99041.87939161518,0.0,0.0,0,99041.87939161518,0.0,57.06159591674805,164.94020080566406,0.0
2023-04-04,99041.87939161518,0.0,0.0,0,99041.87939161518,0.0,56.88784790039063,164.35275268554688,0.0
2023-04-05,99041.87939161518,0.0,0.0,0,99041.87939161518,0.0,57.42737579345703,165.9705352783203,0.0
2023-04-06,99041.87939161518,0.0,0.0,0,99041.87939161518,0.0,57.46395111083984,166.6212615966797,0.0
2023-04-10,99041.87939161518,0.0,0.0,0,99041.87939161518,0.0,57.3267822265625,165.57284545898438,0.0
2023-04-11,99041.87939161518,0.0,0.0,0,99041.87939161518,0.0,57.2261962890625,165.31980895996094,0.0
2023-04-12,99041.87939161518,0.0,0.0,0,99041.87939161518,0.0,57.3267822265625,164.9944305419922,0.0
2023-04-13,99041.87939161518,0.0,0.0,0,99041.87939161518,0.0,57.7474365234375,166.63929748535156,0.0
2023-04-14,99041.87939161518,0.0,0.0,0,99041.87939161518,0.0,57.65598678588867,165.85302734375,0.0
2023-04-17,99041.87939161518,0.0,0.0,0,99041.87939161518,0.0,58.030906677246094,166.70257568359375,0.0
