Date,cash,shares_a,shares_b,position,equity,costs,price_a,price_b,returns
2018-02-09,100000.0,0.0,0.0,0,100000.0,0.0,52.7415885925293,79.58024597167969,0.0
2018-02-12,100000.0,0.0,0.0,0,100000.0,0.0,53.187034606933594,79.9167709350586,0.0
2018-02-13,100000.0,0.0,0.0,0,100000.0,0.0,53.103515625,79.43297576904297,0.0
2018-02-14,100000.0,0.0,0.0,0,100000.0,0.0,53.214874267578125,79.67135620117188,0.0
2018-02-15,100000.0,0.0,0.0,0,100000.0,0.0,53.04086685180664,79.685546875,0.0
2018-02-16,100000.0,0.0,0.0,0,100000.0,0.0,53.27054977416992,79.40934753417969,0.0
2018-02-20,100000.0,0.0,0.0,0,100000.0,0.0,52.72073745727539,78.58793640136719,0.0
2018-02-21,100000.0,0.0,0.0,0,100000.0,0.0,52.122169494628906,77.22833251953125,0.0
2018-02-22,100000.0,0.0,0.0,0,100000.0,0.0,52.79728317260742,77.81607818603516,0.0
2018-02-23,100000.0,0.0,0.0,0,100000.0,0.0,53.959564208984375,79.7280044555664,0.0
2018-02-26,100000.0,0.0,0.0,0,100000.0,0.0,54.87130355834961,81.15133666992188,0.0
2018-02-27,100000.0,0.0,0.0,0,100000.0,0.0,53.93870544433594,80.4503173828125,0.0
2018-02-28,100000.0,0.0,0.0,0,100000.0,0.0,52.71377182006836,79.25357055664062,0.0
2018-03-01,100000.0,0.0,0.0,0,100000.0,0.0,52.337928771972656,79.33855438232422,0.0
2018-03-02,100000.0,0.0,0.0,0,100000.0,0.0,52.58152770996094,79.05530548095703,0.0
2018-03-05,100000.0,0.0,0.0,0,100000.0,0.0,53.082645416259766,80.12458038330078,0.0
2018-03-06,100000.0,0.0,0.0,0,100000.0,0.0,53.0200080871582,80.47863006591797,0.0
2018-03-07,100000.0,0.0,0.0,0,100000.0,0.0,51.68370819091797,80.61319732666016,0.0
2018-03-08,100000.0,0.0,0.0,0,100000.0,0.0,51.586273193359375,80.2662124633789,0.0
2018-03-09,100000.0,0.0,0.0,0,100000.0,0.0,51.892494201660156,83.00665283203125,0.0
2018-03-12,100000.0,0.0,0.0,0,100000.0,0.0,52.365779876708984,82.7021484375,0.0
2018-03-13,100000.0,0.0,0.0,0,100000.0,0.0,51.87163162231445,82.46844482421875,0.0
2018-03-14,100000.0,0.0,0.0,0,100000.0,0.0,51.22435760498047,81.52664947509766,0.0
2018-03-15,100000.0,0.0,0.0,0,100000.0,0.0,51.79507064819336,81.84532165527344,0.0
2018-03-16,100000.0,0.0,0.0,0,100000.0,0.0,52.282264709472656,81.71786499023438,0.0
2018-03-19,100000.0,0.0,0.0,0,100000.0,0.0,51.6071662902832,80.64857482910156,0.0
2018-03-20,100000.0,0.0,0.0,0,100000.0,0.0,51.49577713012695,81.08055114746094,0.0
2018-03-21,100000.0,0.0,0.0,0,100000.0,0.0,52.22658157348633,82.87918853759766,0.0
2018-03-22,100000.0,0.0,0.0,0,100000.0,0.0,51.154762268066406,80.51403045654297,0.0
2018-03-23,100000.0,0.0,0.0,0,100000.0,0.0,50.730220794677734,80.00418853759766,0.0
2018-03-26,100000.0,0.0,0.0,0,100000.0,0.0,51.50275421142578,81.68246459960938,0.0
2018-03-27,100000.0,0.0,0.0,0,100000.0,0.0,51.29395294189453,81.19385528564453,0.0
2018-03-28,100000.0,0.0,0.0,0,100000.0,0.0,50.67453384399414,79.38104248046875,0.0
2018-03-29,100000.0,0.0,0.0,0,100000.0,0.0,51.927303314208984,80.75480651855469,0.0
2018-04-02,100000.0,0.0,0.0,0,100000.0,0.0,50.95988082885742,79.48016357421875,0.0
2018-04-03,100000.0,0.0,0.0,0,100000.0,0.0,52.21266174316406,81.314208984375,0.0
2018-04-04,100000.0,0.0,0.0,0,100000.0,0.0,52.1082763671875,81.06636810302734,0.0
2018-04-05,100000.0,0.0,0.0,0,100000.0,0.0,52.90863037109375,83.05620574951172,0.0
2018-04-06,100000.0,0.0,0.0,0,100000.0,0.0,52.1082763671875,81.26465606689453,0.0
2018-04-09,100000.0,0.0,0.0,0,100000.0,0.0,52.1082763671875,82.12855529785156,0.0
2018-04-10,100000.0,0.0,0.0,0,100000.0,0.0,53.6394157409668,84.16089630126953,0.0
2018-04-11,100000.0,0.0,0.0,0,100000.0,0.0,53.889976501464844,84.44413757324219,0.0
2018-04-12,100000.0,0.0,0.0,0,100000.0,0.0,53.74382400512695,84.42998504638672,0.0
2018-04-13,100000.0,0.0,0.0,0,100000.0,0.0,54.17534255981445,84.91860961914062,0.0
